epoch,mean_reward,avg_wait,r_morning,r_off,r_evening,pg_loss,v_loss,ood_size
213,-1.6879630088806152,0.9511574074074074,-1.5902777777777777,-1.8833333333333333,0.0,-0.4802144467830658,415.6929016113281,1080
214,-1.7935185432434082,0.9876157407407408,-1.8458333333333332,-1.6888888888888889,0.0,0.880669116973877,493.7587890625,1080
215,-1.820370316505432,1.0385416666666667,-1.7922535211267605,-1.711111111111111,-2.1842105263157894,-0.0531710162758827,630.190673828125,0
216,-1.7712962627410889,0.9972222222222222,-1.6929392446633826,-1.7777777777777777,-2.18018018018018,0.74858558177948,424.2204284667969,1080
217,-1.6972222328186035,0.9737268518518518,-1.5833333333333333,-1.925,0.0,0.0787913873791694,386.0841979980469,1080
218,-1.7425925731658936,0.9899305555555556,-1.7819444444444446,-1.663888888888889,0.0,-0.0547081939876079,397.8829650878906,0
219,-1.820370316505432,1.0128472222222222,-1.8397887323943665,-1.625,-2.210526315789474,0.1404944360256195,621.5764770507812,1080
220,-1.7564815282821655,0.994675925925926,-1.712784588441331,-1.6777777777777778,-2.114093959731544,0.8895019888877869,426.8548889160156,1080
221,-1.7481482028961182,1.0005787037037035,-1.5777777777777775,-2.088888888888889,0.0,0.834640622138977,414.27587890625,1080
222,-1.75,1.0085648148148147,-1.8138888888888889,-1.6222222222222222,0.0,-0.0576390251517295,462.3362121582031,0
223,-1.8083332777023315,1.0505787037037038,-1.7970540098199672,-1.7083333333333333,-2.201834862385321,1.6607297658920288,630.1952514648438,1080
224,-1.764814853668213,0.9972222222222222,-1.727112676056338,-1.6305555555555555,-2.223684210526316,-0.4690574109554291,563.6497802734375,1080
225,-1.7407407760620115,0.9716435185185184,-1.5888888888888888,-2.0444444444444443,0.0,0.5656182765960693,441.0235290527344,1080
226,-1.725000023841858,0.9903935185185184,-1.7416666666666667,-1.6916666666666669,0.0,0.3414248824119568,489.8439331054688,1080
227,-1.850000023841858,1.0465277777777775,-1.8875379939209729,-1.711111111111111,-2.2580645161290325,1.498450517654419,537.194091796875,1080
228,-1.811111092567444,1.0313657407407408,-1.7873462214411249,-1.7,-2.165562913907285,-0.5855597853660583,623.2467041015625,1080
229,-1.775925874710083,1.025810185185185,-1.664714494875549,-1.9527777777777775,-2.108108108108108,0.4772369265556335,434.3423156738281,1080
230,-1.6935185194015503,0.9909722222222224,-1.6513888888888888,-1.7777777777777777,0.0,-0.5567464232444763,426.3697204589844,1080
231,-1.7925926446914673,1.0765046296296297,-1.8309859154929575,-1.7027777777777775,-2.3,0.5126435160636902,474.6973876953125,1080
232,-1.8231481313705444,1.0542824074074073,-1.8194690265486728,-1.636111111111111,-2.270967741935484,-0.0185649208724498,630.6407470703125,0
233,-1.7611111402511597,1.0184027777777778,-1.664,-1.7861111111111112,-2.305263157894737,-0.0306699387729167,363.630859375,1080
234,-1.6990740299224854,0.9585648148148148,-1.575,-1.9472222222222224,0.0,-0.6570785045623779,430.7662658691406,1080
235,-1.787037014961243,1.0092592592592593,-1.8402777777777777,-1.6805555555555556,0.0,0.2612724602222442,462.3125,1080
236,-1.8277777433395384,1.0467592592592592,-1.8490230905861456,-1.6694444444444445,-2.1146496815286624,0.0723313391208648,679.7484741210938,0
237,-1.7472221851348877,1.0,-1.6672413793103449,-1.6944444444444444,-2.2142857142857144,-0.178324356675148,373.62640380859375,1080
238,-1.7203704118728638,1.0458333333333334,-1.5597222222222222,-2.0416666666666665,0.0,-0.4868429005146026,412.4208679199219,1080
239,-1.7074073553085327,1.0107638888888888,-1.7194444444444446,-1.6833333333333331,0.0,-0.0133197261020541,376.3796081542969,0
240,-1.8388888835906985,1.0832175925925926,-1.8531810766721044,-1.7,-2.2242990654205608,1.1921650171279907,676.7726440429688,1080
241,-1.7972222566604614,1.0920138888888888,-1.776386404293381,-1.6833333333333331,-2.124223602484472,-0.9136037230491638,607.5164184570312,1080
242,-1.7416666746139526,1.025810185185185,-1.6162464985994398,-2.0083333333333333,-0.6666666666666666,0.2404353767633438,411.07366943359375,1080
243,-1.7083333730697632,0.9954861111111112,-1.7013888888888888,-1.7222222222222223,0.0,-0.2026835680007934,451.6998596191406,1080
244,-1.8240740299224851,1.075,-1.886094674556213,-1.647222222222222,-2.3181818181818183,1.2959290742874146,473.9717712402344,1080
245,-1.814814805984497,1.0509259259259258,-1.8241563055062169,-1.65,-2.159235668789809,-0.0161686800420284,665.54931640625,0
246,-1.749074101448059,1.0152777777777775,-1.667175572519084,-1.8222222222222224,-2.169230769230769,0.5681397914886475,376.9230346679688,1080
247,-1.7018518447875977,0.9841435185185186,-1.6222222222222222,-1.8611111111111112,0.0,0.1610565036535263,380.5867919921875,1080
248,-1.796296238899231,1.0655092592592592,-1.868055555555556,-1.6527777777777777,0.0,1.1388145685195925,401.1434326171875,1080
249,-1.8175926208496092,1.0931712962962965,-1.8389380530973447,-1.6416666666666666,-2.1483870967741936,-0.1005064025521278,573.1392211914062,0
250,-1.8009259700775146,1.0703703703703704,-1.745819397993311,-1.7666666666666666,-2.172131147540984,1.0667643547058103,410.6659851074219,1080
251,-1.7018518447875977,0.9899305555555556,-1.5652777777777778,-1.975,0.0,0.1467335820198059,428.5692138671875,1080
252,-1.7481482028961182,1.0155092592592592,-1.790277777777778,-1.663888888888889,0.0,0.1124422699213028,406.9788513183594,0
253,-1.8509259223937988,1.083912037037037,-1.8752136752136752,-1.6805555555555556,-2.2,1.580643653869629,599.1929931640625,1080
254,-1.7824074029922483,1.0464120370370371,-1.7716814159292036,-1.6416666666666666,-2.1483870967741936,-0.5757572650909424,536.5486450195312,1080
255,-1.744444489479065,1.0431712962962962,-1.6180555555555556,-1.9972222222222225,0.0,0.122249849140644,369.2735595703125,1080
256,-1.7370370626449585,0.9900462962962964,-1.7486111111111111,-1.7138888888888888,0.0,0.029681459069252,520.9051513671875,1080
257,-1.854629635810852,1.1177083333333333,-1.917445482866044,-1.6583333333333334,-2.243589743589744,1.2547414302825928,505.44775390625,1080
258,-1.814814805984497,1.0049768518518518,-1.7557522123893805,-1.7305555555555556,-2.225806451612903,-0.682506799697876,687.2393798828125,1080
259,-1.7777777910232544,1.0078703703703704,-1.6011560693641618,-2.102777777777778,-1.9642857142857144,0.4405847787857055,453.4263610839844,1080
260,-1.7055555582046509,0.948726851851852,-1.6916666666666669,-1.7333333333333334,0.0,-0.3985877335071563,507.8542175292969,1080
261,-1.7842592000961304,1.0243055555555556,-1.8493543758967,-1.6277777777777778,-2.260869565217391,0.4798542261123657,444.5108337402344,1080
262,-1.8185185194015503,1.0158564814814814,-1.820921985815603,-1.6777777777777778,-2.1346153846153846,-0.0569095723330974,639.1336059570312,0
263,-1.731481432914734,0.992476851851852,-1.6367924528301887,-1.8222222222222224,-2.0595238095238093,-0.2098792940378189,352.5990600585937,1080
264,-1.7194443941116333,0.9738425925925924,-1.613888888888889,-1.930555555555556,0.0,-0.3610900640487671,391.3144226074219,1080
265,-1.7814815044403076,1.0196759259259258,-1.8430555555555557,-1.6583333333333334,0.0,0.5723626613616943,482.7542724609375,1080
266,-1.845370411872864,1.069675925925926,-1.847246891651865,-1.725,-2.1146496815286624,-0.0311616268008947,676.8118896484375,0
267,-1.79537034034729,1.0105324074074074,-1.752136752136752,-1.6944444444444444,-2.251851851851852,0.6489570736885071,422.9266662597656,1080
268,-1.7324074506759644,0.9722222222222222,-1.5694444444444444,-2.058333333333333,0.0,0.077559009194374,404.7261657714844,1080
269,-1.7462962865829468,1.0407407407407407,-1.7625,-1.7138888888888888,0.0,0.0228652730584144,384.900390625,0
270,-1.875925898551941,1.106712962962963,-1.9042016806722688,-1.7138888888888888,-2.208,1.5657254457473757,591.3599243164062,1080
271,-1.749074101448059,1.0506944444444444,-1.7135231316725978,-1.6305555555555555,-2.1455696202531644,-1.3037878274917605,559.078857421875,1080
272,-1.7731481790542605,1.0583333333333331,-1.6527777777777777,-2.013888888888889,0.0,0.3697899878025055,372.8706970214844,1080
273,-1.684259295463562,0.9746527777777778,-1.7,-1.6527777777777777,0.0,-0.5277894139289856,476.0089111328125,1080
274,-1.849074125289917,1.118402777777778,-1.903469079939668,-1.6972222222222222,-2.175438596491228,1.2277662754058838,516.5572509765625,1080
275,-1.7666666507720947,1.0300925925925926,-1.7313167259786475,-1.6388888888888888,-2.1835443037974684,-0.0478732176125049,603.6593017578125,0
276,-1.749074101448059,1.026736111111111,-1.645550527903469,-1.8833333333333333,-2.1052631578947367,0.2853942811489105,407.03759765625,1080
277,-1.6833332777023315,1.0070601851851853,-1.6069444444444445,-1.836111111111111,0.0,-0.538873016834259,374.3671569824219,1080
278,-1.790740728378296,1.0633101851851852,-1.834722222222222,-1.7027777777777775,0.0,0.6645997166633606,395.1453247070313,1080
279,-1.8564814329147337,1.0979166666666669,-1.8487544483985765,-1.7,-2.240506329113924,-0.1276302188634872,590.4456176757812,0
280,-1.7620370388031006,1.0444444444444445,-1.66110183639399,-1.7666666666666666,-2.2479338842975207,0.4042986035346985,359.6007385253906,1080
281,-1.6990740299224854,1.0597222222222222,-1.5638888888888889,-1.9694444444444448,0.0,-0.2757568061351776,379.0829162597656,1080
282,-1.7416666746139526,1.0625,-1.7597222222222222,-1.7055555555555555,0.0,-0.0361815206706523,382.7737121582031,0
283,-1.8574074506759644,1.1113425925925926,-1.8606965174129355,-1.7472222222222222,-2.1794871794871797,1.610682249069214,598.228759765625,1080
284,-1.8324073553085327,1.0925925925925926,-1.7419928825622777,-1.8333333333333333,-2.151898734177215,-0.1996080428361892,688.5768432617188,1080
285,-1.790740728378296,1.0422453703703705,-1.636111111111111,-2.1,0.0,0.8270621299743652,422.7778625488281,1080
286,-1.712962985038757,1.0104166666666667,-1.6875,-1.7638888888888888,0.0,-0.0898233652114868,346.5888671875,1080
287,-1.8675925731658936,1.1094907407407408,-1.9539375928677565,-1.6388888888888888,-2.382978723404255,1.6302249431610107,493.6373291015625,1080
288,-1.836111068725586,1.0827546296296295,-1.835978835978836,-1.6916666666666669,-2.176470588235294,-0.0294430591166019,586.6172485351562,0
289,-1.8027777671813965,1.0398148148148147,-1.6817496229260935,-1.9666666666666663,-2.175438596491228,0.7850692868232727,406.9435119628906,1080
290,-1.6962963342666626,0.9711805555555556,-1.601388888888889,-1.886111111111111,0.0,-0.2627339363098144,391.1067504882813,1080
291,-1.835185170173645,1.063773148148148,-1.9,-1.7055555555555555,0.0,1.2886353731155396,517.5939331054688,1080
292,-1.8731482028961184,1.0925925925925926,-1.875,-1.7305555555555556,-2.2039473684210527,0.1714453995227813,597.4500122070312,0
293,-1.787037014961243,1.0322916666666666,-1.6921824104234529,-1.8194444444444444,-2.2264150943396226,0.6845691204071045,407.8378601074219,1080
294,-1.755555510520935,1.0234953703703704,-1.6263888888888889,-2.013888888888889,0.0,0.339523583650589,474.2326049804688,1080
295,-1.7675925493240356,1.0105324074074074,-1.8111111111111111,-1.6805555555555556,0.0,0.3440106809139251,425.95355224609375,1080
296,-1.8638888597488403,1.0519675925925926,-1.8789473684210527,-1.7,-2.2,-0.0531586073338985,626.713134765625,1080
297,-1.7777777910232544,1.0025462962962963,-1.7132987910189983,-1.727777777777778,-2.1702127659574466,0.3667594790458679,415.12396240234375,1080
298,-1.7259259223937988,0.9596064814814816,-1.5666666666666669,-2.0444444444444443,0.0,-0.2732760608196258,447.7091674804688,1080
299,-1.7481482028961182,0.985300925925926,-1.7569444444444444,-1.7305555555555556,0.0,0.1239000409841537,432.5792846679688,0
300,-1.8814815282821653,1.0734953703703705,-1.8766891891891893,-1.7694444444444444,-2.21875,1.5410910844802856,597.1820678710938,1080
301,-1.787037014961243,1.0003472222222225,-1.7408056042031523,-1.6777777777777778,-2.228187919463087,-0.8610531091690063,555.828125,1080
302,-1.7342592477798462,0.9828703703703704,-1.5944444444444446,-2.013888888888889,0.0,-0.1434898823499679,408.28509521484375,1080
303,-1.7435184717178345,0.9564814814814816,-1.7708333333333333,-1.6888888888888889,0.0,-0.2198908627033233,443.6175231933594,1080
304,-1.834259271621704,1.0,-1.8717532467532467,-1.647222222222222,-2.2596153846153846,1.1788346767425537,628.4224853515625,1080
305,-1.7796295881271362,0.9927083333333332,-1.6829268292682926,-1.7416666666666667,-2.2534246575342465,-0.9737699627876282,613.391357421875,1080
306,-1.754629611968994,0.9221064814814814,-1.6416666666666666,-1.980555555555556,0.0,0.3609091341495514,430.24749755859375,1080
307,-1.7055555582046509,0.928587962962963,-1.7291666666666667,-1.6583333333333334,0.0,-0.2620511054992676,465.492431640625,1080
308,-1.8583333492279053,1.009027777777778,-1.8849270664505675,-1.7055555555555555,-2.233009708737864,1.6514192819595337,594.2476196289062,1080
309,-1.7564815282821655,0.9594907407407408,-1.7145359019264448,-1.647222222222222,-2.1812080536912752,-1.0082645416259766,573.660888671875,1080
310,-1.7287037372589111,0.9236111111111112,-1.5777777777777775,-2.0305555555555554,0.0,0.1186926364898681,411.6291809082031,1080
311,-1.731481432914734,0.9400462962962964,-1.772222222222222,-1.65,0.0,0.2236716896295547,488.38861083984375,1080
312,-1.889814853668213,1.0121527777777777,-1.927302100161551,-1.7305555555555556,-2.227722772277228,2.2450718879699707,647.0487670898438,1080
313,-1.754629611968994,0.9655092592592592,-1.7219343696027634,-1.6611111111111112,-2.127659574468085,-0.6910150647163391,539.32861328125,1080
314,-1.7740740776062012,0.9587962962962964,-1.647222222222222,-2.0277777777777777,0.0,0.9616194367408752,415.6354370117188,1080
315,-1.7601852416992188,0.9695601851851852,-1.7819444444444446,-1.7166666666666666,0.0,0.7773104310035706,439.9637145996094,1080
316,-1.8592592477798464,1.008449074074074,-1.87893864013267,-1.7333333333333334,-2.145299145299145,1.9999120235443115,591.8564453125,1080
317,-1.8009259700775146,0.9858796296296296,-1.7504302925989672,-1.7444444444444445,-2.158273381294964,0.0684916898608207,546.2101440429688,1080
318,-1.6925926208496094,0.9424768518518518,-1.5638888888888889,-1.95,0.0,-0.0966882482171058,375.9983215332031,1080
319,-1.730555534362793,0.9479166666666666,-1.7208333333333334,-1.75,0.0,0.2796046137809753,402.9538879394531,1080
320,-1.875,1.011226851851852,-1.8600682593856652,-1.7472222222222222,-2.283582089552239,1.961503267288208,700.4666137695312,1080
321,-1.774999976158142,0.977199074074074,-1.6655052264808363,-1.761111111111111,-2.23972602739726,-0.1117709875106811,482.8599853515625,1080
322,-1.6916667222976685,0.9276620370370372,-1.538888888888889,-1.9972222222222225,0.0,-0.5144932270050049,423.1080627441406,1080
323,-1.7481482028961182,0.981712962962963,-1.7763888888888888,-1.6916666666666669,0.0,-0.0031498351600021,438.1031799316406,0
324,-1.8564814329147337,1.0116898148148148,-1.8815566835871405,-1.6805555555555556,-2.232558139534884,1.3314934968948364,633.8716430664062,1080
325,-1.769444465637207,0.9876157407407408,-1.719022687609075,-1.6861111111111111,-2.1700680272108843,-0.9496091604232788,506.8657836914063,1080
326,-1.7324074506759644,0.9554398148148148,-1.6111111111111112,-1.975,0.0,-0.2572024762630462,415.1674499511719,1080
327,-1.7537037134170532,0.978125,-1.7972222222222225,-1.6666666666666667,0.0,0.0445111691951751,473.1601257324219,0
328,-1.874074101448059,1.0274305555555556,-1.864321608040201,-1.7444444444444445,-2.3008130081300813,1.514407515525818,663.677978515625,1080
329,-1.755555510520935,0.9883101851851852,-1.6585365853658536,-1.7,-2.2739726027397262,-1.2169253826141355,564.7894287109375,1080
330,-1.7009259462356567,0.9400462962962964,-1.525,-2.0527777777777776,0.0,-0.4419573545455932,437.4158630371094,1080
331,-1.7083333730697632,0.9230324074074074,-1.7166666666666666,-1.6916666666666669,0.0,-0.3717178404331207,428.0925903320313,1080
332,-1.850000023841858,1.0233796296296296,-1.8872305140961856,-1.6916666666666669,-2.145299145299145,1.477688908576965,571.369384765625,1080
333,-1.796296238899231,1.0003472222222225,-1.7377622377622377,-1.7194444444444446,-2.20945945945946,-0.6332881450653076,605.549560546875,1080
334,-1.7675925493240356,0.9479166666666666,-1.6333333333333333,-2.036111111111111,0.0,0.6369228959083557,423.0934753417969,1080
335,-1.6981481313705444,0.9342592592592592,-1.7083333333333333,-1.6777777777777778,0.0,-0.2394587993621826,434.4327392578125,1080
336,-1.8851852416992188,1.050462962962963,-1.9121951219512197,-1.7416666666666667,-2.219047619047619,2.0411500930786133,675.5294799804688,1080
337,-1.7722222805023191,0.988773148148148,-1.687719298245614,-1.7416666666666667,-2.1666666666666665,-0.7266673445701599,632.7178344726562,1080
338,-1.7157407999038696,0.9344907407407408,-1.5763888888888888,-1.9944444444444445,0.0,0.1739516705274582,404.0514526367188,1080
339,-1.729629635810852,0.9659722222222222,-1.7347222222222225,-1.7194444444444446,0.0,0.255961149930954,456.9695129394531,1080
340,-1.8907407522201536,1.0774305555555554,-1.9638932496075356,-1.6833333333333331,-2.2289156626506026,2.1959927082061768,666.9833984375,1080
341,-1.7777777910232544,0.9949074074074076,-1.7112676056338028,-1.6833333333333331,-2.25,-0.6829801201820374,647.3904418945312,1080
342,-1.7537037134170532,0.9914351851851853,-1.5870786516853932,-2.088888888888889,-1.5,0.5296453237533569,447.8189086914063,1080
343,-1.6824073791503906,0.9719907407407408,-1.6416666666666666,-1.7638888888888888,0.0,-0.30769082903862,452.2132873535156,1080
344,-1.8481481075286863,1.036689814814815,-1.9059701492537315,-1.7,-2.14,1.7193645238876345,617.8522338867188,1080
345,-1.8074073791503904,0.9966435185185184,-1.7622377622377623,-1.7083333333333333,-2.222972972972973,-0.3855378329753876,628.3164672851562,1080
346,-1.7861111164093018,0.992476851851852,-1.6397058823529411,-2.022222222222222,-2.15,0.9232457876205444,456.7893981933594,1080
347,-1.7185184955596924,0.9743055555555556,-1.6597222222222223,-1.836111111111111,0.0,0.0611496940255165,468.6148071289063,1080
348,-1.7851852178573608,1.0233796296296296,-1.8304843304843303,-1.6611111111111112,-2.5,0.8780307173728943,565.1300048828125,1080
349,-1.8212963342666624,1.0444444444444445,-1.809106830122592,-1.6777777777777778,-2.214765100671141,-0.0520900003612041,589.0319213867188,0
350,-1.7537037134170532,0.9879629629629628,-1.6350931677018634,-1.8805555555555555,-2.1578947368421053,0.2800005078315735,428.9338684082031,1080
351,-1.6759259700775146,0.9291666666666668,-1.5583333333333331,-1.9111111111111112,0.0,-0.5839296579360962,471.421630859375,1080
352,-1.7990740537643433,1.010185185185185,-1.8541666666666667,-1.6888888888888889,0.0,0.8060310482978821,476.2499694824219,1080
353,-1.8648147583007808,1.0416666666666667,-1.8394415357766143,-1.7666666666666666,-2.204081632653061,0.0193310417234897,626.0142211914062,0
354,-1.7629629373550415,0.9837962962962964,-1.6548956661316212,-1.886111111111111,-2.0,0.2324851751327514,435.5840148925781,1080
355,-1.6814814805984497,0.9651620370370372,-1.5819444444444444,-1.8805555555555555,0.0,-0.7849687337875366,415.8091430664063,1080
356,-1.788888931274414,1.0494212962962963,-1.8416666666666663,-1.6833333333333331,0.0,0.4027267396450043,440.970703125,1080
357,-1.8444443941116333,1.0347222222222223,-1.8465608465608463,-1.6861111111111111,-2.2091503267973858,-0.0729611068964004,686.7337036132812,0
358,-1.7064814567565918,0.9989583333333332,-1.6189655172413793,-1.6583333333333334,-2.192857142857143,-0.5260076522827148,423.17822265625,1080
359,-1.7027777433395386,0.958449074074074,-1.5611111111111111,-1.9861111111111112,0.0,-0.4462224245071411,404.92291259765625,1080
360,-1.7268518209457395,0.9733796296296297,-1.7763888888888888,-1.6277777777777778,0.0,-0.0296965073794126,471.58587646484375,0
361,-1.8407407999038696,1.0427083333333331,-1.826890756302521,-1.738888888888889,-2.2,1.3985977172851562,622.1551513671875,1080
362,-1.7879629135131836,1.0158564814814814,-1.7178130511463845,-1.7305555555555556,-2.183006535947712,-0.4805921018123626,612.1751708984375,1080
363,-1.7324074506759644,0.9767361111111112,-1.5777777777777775,-2.0416666666666665,0.0,0.0895052850246429,403.4991455078125,1080
364,-1.721296310424805,0.9966435185185184,-1.7180555555555554,-1.727777777777778,0.0,-0.0229006856679916,414.7898559570313,1080
365,-1.8787037134170528,1.055324074074074,-1.9135220125786163,-1.738888888888889,-2.2142857142857144,1.9739277362823489,699.659423828125,1080
366,-1.7657407522201538,1.0140046296296297,-1.6929824561403508,-1.7222222222222223,-2.1466666666666665,-0.9006949067115784,633.87548828125,1080
367,-1.7194443941116333,0.9850694444444444,-1.5726375176304654,-2.0083333333333333,-1.7272727272727273,0.2719720304012298,407.13616943359375,1080
368,-1.703703761100769,0.9589120370370372,-1.6777777777777778,-1.7555555555555555,0.0,0.142036497592926,468.150390625,1080
369,-1.8240740299224851,1.0418981481481482,-1.8562874251497008,-1.7222222222222223,-2.1153846153846154,1.561152100563049,515.3446044921875,1080
370,-1.770370364189148,1.0004629629629629,-1.7167832167832169,-1.7083333333333333,-2.1283783783783785,-0.7493706941604614,626.0994873046875,1080
371,-1.744444489479065,0.994675925925926,-1.6,-1.9944444444444445,-2.0,0.4876191914081573,426.9366149902344,1080
372,-1.6972222328186035,0.9846064814814814,-1.625,-1.8416666666666663,0.0,0.0101152947172522,444.5995178222656,1080
373,-1.825000047683716,1.043287037037037,-1.8692528735632183,-1.7027777777777775,-2.375,1.2725218534469604,478.37213134765625,1080
374,-1.8175926208496092,1.0149305555555554,-1.8003502626970227,-1.6972222222222222,-2.174496644295302,0.1009400114417076,651.8470458984375,0
375,-1.764814853668213,1.013425925925926,-1.6331811263318112,-1.9361111111111111,-2.1587301587301586,0.4275837242603302,405.3092651367188,1080
376,-1.6935185194015503,0.957175925925926,-1.6055555555555556,-1.8694444444444445,0.0,-0.3902289867401123,390.8759460449219,1080
377,-1.7777777910232544,0.9894675925925924,-1.8194444444444444,-1.6944444444444444,0.0,0.5549965500831604,487.00341796875,1080
378,-1.85185182094574,1.0430555555555556,-1.81993006993007,-1.7805555555555554,-2.1486486486486487,-0.0178518053144216,710.791015625,0
379,-1.729629635810852,0.9726851851851852,-1.6504702194357366,-1.7805555555555554,-2.1219512195121952,-0.1076338589191436,404.0841979980469,1080
380,-1.6287037134170532,0.897800925925926,-1.522222222222222,-1.8416666666666663,0.0,-1.185642957687378,430.57659912109375,1080
381,-1.810185194015503,1.0034722222222223,-1.8597222222222225,-1.711111111111111,0.0,0.9908779859542848,463.0392456054688,1080
382,-1.8370370864868164,1.012962962962963,-1.8409090909090908,-1.6972222222222222,-2.1621621621621623,0.1703121960163116,696.6183471679688,0
383,-1.7592592239379885,0.9931712962962964,-1.6816,-1.7777777777777777,-2.2,0.3156935572624206,378.1795043945313,1080
384,-1.679629683494568,0.922800925925926,-1.5680555555555555,-1.9027777777777777,0.0,-0.5509569644927979,439.0075073242188,1080
385,-1.7731481790542605,1.008101851851852,-1.8180555555555555,-1.6833333333333331,0.0,0.5581226944923401,495.6289367675781,1080
386,-1.845370411872864,1.0418981481481482,-1.8558875219683653,-1.7194444444444446,-2.1059602649006623,0.0718049630522728,670.9326171875,0
387,-1.7268518209457395,0.988425925925926,-1.6198347107438016,-1.761111111111111,-2.1826086956521737,0.1246322393417358,423.9462890625,1080
388,-1.7074073553085327,0.9622685185185184,-1.538888888888889,-2.0444444444444443,0.0,-0.1786975711584091,429.54986572265625,1080
389,-1.7416666746139526,0.9944444444444444,-1.75,-1.725,0.0,-0.1118190661072731,446.2139892578125,0
390,-1.8620370626449585,1.0482638888888889,-1.861646234676007,-1.711111111111111,-2.228187919463087,-0.0540829934179782,658.6577758789062,0
391,-1.7518517971038818,0.9952546296296296,-1.6923076923076923,-1.7194444444444446,-2.096296296296296,0.3683865964412689,439.2044372558594,1080
392,-1.7148147821426392,0.9545138888888888,-1.5611111111111111,-2.022222222222222,0.0,0.0597898662090301,476.61334228515625,1080
393,-1.729629635810852,0.986226851851852,-1.772222222222222,-1.6444444444444444,0.0,-0.001217778539285,497.2554931640625,0
394,-1.8833333253860476,1.0328703703703703,-1.889655172413793,-1.75,-2.2,2.0288565158843994,770.3289794921875,1080
395,-1.7527778148651123,1.0050925925925926,-1.6416083916083917,-1.7583333333333333,-2.168918918918919,-0.1923953294754028,457.2037048339844,1080
396,-1.7027777433395386,0.9658564814814816,-1.5472222222222225,-2.013888888888889,0.0,-0.2007507383823394,436.6920776367188,1080
397,-1.7194443941116333,0.988773148148148,-1.7305555555555556,-1.6972222222222222,0.0,-0.0067080478183925,471.9100646972656,0
398,-1.854629635810852,1.041087962962963,-1.84742951907131,-1.7361111111111112,-2.2564102564102564,1.6791391372680664,589.9032592773438,1080
399,-1.745370388031006,0.9986111111111112,-1.657293497363796,-1.7055555555555555,-2.172185430463576,-1.100229263305664,606.1278686523438,1080
400,-1.7324074506759644,0.9857638888888888,-1.5805555555555555,-2.036111111111111,0.0,0.1561552137136459,401.0490112304688,1080
401,-1.7231481075286863,0.9908564814814816,-1.7416666666666667,-1.6861111111111111,0.0,-0.1638295948505401,456.9883117675781,1080
402,-1.8398147821426392,1.0440972222222222,-1.8732394366197185,-1.6972222222222222,-2.2098765432098766,1.251670241355896,581.1785278320312,1080
403,-1.7814815044403076,1.036689814814815,-1.6883802816901408,-1.7527777777777778,-2.1973684210526314,-0.9560346603393556,656.2623901367188,1080
404,-1.7287037372589111,0.9998842592592592,-1.5679886685552409,-2.047222222222222,-1.6428571428571428,0.0274772047996521,418.6093444824219,1080
405,-1.6768518686294556,0.9818287037037036,-1.6444444444444444,-1.7416666666666667,0.0,-0.4857251048088074,426.9062805175781,1080
406,-1.828703761100769,1.0649305555555555,-1.8493353028064992,-1.761111111111111,-2.069767441860465,1.264787197113037,581.7360229492188,1080
407,-1.778703689575195,1.011226851851852,-1.722027972027972,-1.7305555555555556,-2.114864864864865,0.0359735712409019,651.672119140625,0
408,-1.7527778148651123,1.0113425925925923,-1.5949177877429,-1.9972222222222225,-2.0980392156862746,0.4644562304019928,458.3994140625,1080
409,-1.689814805984497,0.9493055555555556,-1.6291666666666669,-1.8111111111111111,0.0,-0.2500984668731689,474.9815368652344,1080
410,-1.79537034034729,1.024652777777778,-1.8316970546984568,-1.7222222222222223,-1.8571428571428568,1.1593743562698364,508.1685791015625,1080
411,-1.8185185194015503,1.040277777777778,-1.768421052631579,-1.75,-2.1733333333333333,-0.0130022950470447,663.1992797851562,0
412,-1.7583333253860474,0.9883101851851852,-1.6338028169014085,-1.8833333333333333,-2.185185185185185,0.6579480767250061,387.2380676269531,1080
413,-1.684259295463562,0.9719907407407408,-1.586111111111111,-1.8805555555555555,0.0,-0.2720394432544708,446.29632568359375,1080
414,-1.8055555820465088,1.014351851851852,-1.851388888888889,-1.7138888888888888,0.0,1.3072295188903809,484.8888549804688,1080
415,-1.8259259462356567,1.0479166666666666,-1.7760141093474426,-1.7333333333333334,-2.2287581699346406,0.0069034206680953,702.212890625,0
416,-1.7537037134170532,1.004398148148148,-1.6098360655737705,-1.836111111111111,-2.2818181818181817,0.6675174832344055,423.1204528808594,1080
417,-1.6787036657333374,0.9681712962962964,-1.5347222222222223,-1.9666666666666663,0.0,-0.1862407922744751,433.5343933105469,1080
418,-1.7379629611968994,0.9797453703703703,-1.7694444444444444,-1.675,0.0,-0.0517148822546005,472.1855163574219,0
419,-1.872222185134888,1.070486111111111,-1.850877192982456,-1.775,-2.1866666666666665,0.6048926115036011,680.8195190429688,1080
420,-1.7620370388031006,1.0269675925925923,-1.6429809358752163,-1.75,-2.272727272727273,0.675746738910675,436.5664978027344,1080
421,-1.690740704536438,0.9833333333333332,-1.523611111111111,-2.025,0.0,-0.0124616771936416,390.2315368652344,1080
422,-1.7629629373550415,0.9814814814814816,-1.772222222222222,-1.7444444444444445,0.0,-0.0155365904793143,423.57861328125,0
423,-1.836111068725586,1.0428240740740742,-1.8217317487266556,-1.711111111111111,-2.2442748091603053,1.4320842027664185,630.4563598632812,1080
424,-1.7277777194976809,1.018287037037037,-1.6350877192982456,-1.6805555555555556,-2.1933333333333334,-1.3010128736495972,570.26123046875,1080
