epoch,mean_reward,avg_wait,r_morning,r_off,r_evening,q_loss,epsilon
450,-1.7972222222222223,1.2287037037037036,-1.6869436201780414,-1.9694444444444446,-2.0652173913043477,0.9053404331207275,0.05
451,-1.7833333333333334,1.2481481481481482,-1.6930555555555555,-1.9638888888888888,0,1.111515998840332,0.05
452,-1.8157407407407407,1.2465277777777777,-1.8444444444444446,-1.7583333333333333,0,1.0560177564620972,0.05
453,-1.9064814814814814,1.247337962962963,-1.8964912280701753,-1.788888888888889,-2.2266666666666666,1.1484990119934082,0.05
454,-1.8324074074074075,1.1234953703703703,-1.7839285714285715,-1.7472222222222222,-2.19375,0.8653600215911865,0.05
455,-1.7861111111111112,1.0805555555555555,-1.6180555555555556,-2.1222222222222222,0,1.0323066711425781,0.05
456,-1.749074074074074,1.0739583333333333,-1.775,-1.6972222222222222,0,13.089635848999023,0.05
457,-1.9111111111111112,1.1943287037037038,-1.938176197836167,-1.7583333333333333,-2.4246575342465753,1.3636195659637451,0.05
458,-1.8731481481481482,1.1524305555555556,-1.8279569892473118,-1.7777777777777777,-2.240740740740741,1.1830098628997803,0.05
459,-1.8314814814814815,1.136226851851852,-1.7119645494830134,-2.0277777777777777,-2.0697674418604652,13.068653106689453,0.05
460,-1.7333333333333334,1.0923611111111111,-1.6597222222222223,-1.8805555555555555,0,0.9056367874145508,0.05
461,-1.8935185185185186,1.2291666666666667,-1.9236111111111112,-1.8333333333333333,0,1.2238165140151978,0.05
462,-1.924074074074074,1.2537037037037038,-1.8836363636363636,-1.8138888888888889,-2.288235294117647,0.8313217163085938,0.05
463,-1.8546296296296296,1.2155092592592593,-1.7521815008726003,-1.8444444444444446,-2.2789115646258504,0.7928467392921448,0.05
464,-1.7675925925925926,1.1501157407407407,-1.6111111111111112,-2.0805555555555557,0,13.099164962768555,0.05
465,-1.7787037037037037,1.1261574074074074,-1.7944444444444445,-1.7472222222222222,0,1.1331522464752197,0.05
466,-1.9287037037037038,1.1653935185185185,-1.9703125,-1.7666666666666666,-2.325,1.062977910041809,0.05
467,-1.8666666666666667,1.0984953703703704,-1.8383128295254834,-1.775,-2.19205298013245,13.0272855758667,0.05
468,-1.8148148148148149,1.1230324074074074,-1.664756446991404,-2.0944444444444446,-2.0,1.3261804580688477,0.05
469,-1.7916666666666667,1.0732638888888888,-1.7541666666666667,-1.8666666666666667,0,1.1296676397323608,0.05
470,-1.8814814814814815,1.085763888888889,-1.9423929098966026,-1.711111111111111,-2.3488372093023258,1.1341750621795654,0.05
471,-1.8296296296296297,1.1126157407407407,-1.7803163444639718,-1.7472222222222222,-2.2119205298013247,13.405016899108887,0.05
472,-1.8574074074074074,1.141898148148148,-1.7096296296296296,-2.0805555555555557,-2.2888888888888888,1.154935359954834,0.05
473,-1.7898148148148147,1.1809027777777779,-1.7291666666666667,-1.9111111111111112,0,24.96317481994629,0.05
474,-1.885185185185185,1.2871527777777778,-1.9416666666666667,-1.7722222222222221,0,1.2201290130615234,0.05
475,-1.9324074074074074,1.3096064814814814,-1.9168173598553346,-1.7694444444444444,-2.3353293413173652,0.8531383872032166,0.05
476,-1.8212962962962962,1.2561342592592593,-1.7372262773722629,-1.7222222222222223,-2.296511627906977,12.758262634277344,0.05
477,-1.8018518518518518,1.2203703703703703,-1.648611111111111,-2.1083333333333334,0,0.9930983781814575,0.05
478,-1.8324074074074075,1.2024305555555554,-1.825,-1.8472222222222223,0,1.1443462371826172,0.05
479,-1.887037037037037,1.2049768518518518,-1.9349112426035502,-1.7305555555555556,-2.4318181818181817,12.793169021606445,0.05
480,-1.8777777777777778,1.1700231481481482,-1.8152753108348134,-1.775,-2.337579617834395,12.580322265625,0.05
481,-1.8537037037037036,1.1719907407407408,-1.7446153846153847,-2.0083333333333333,-2.0714285714285716,0.8386093378067017,0.05
482,-1.8009259259259258,1.1180555555555556,-1.7166666666666666,-1.9694444444444446,0,0.9718722105026245,0.05
483,-1.8592592592592592,1.146875,-1.9194444444444445,-1.738888888888889,0,1.0879271030426025,0.05
484,-1.901851851851852,1.1319444444444444,-1.8936170212765957,-1.7694444444444444,-2.2371794871794872,0.9669545888900757,0.05
485,-1.775925925925926,1.0663194444444444,-1.653781512605042,-1.8166666666666667,-2.24,0.9902927875518799,0.05
486,-1.7481481481481482,1.0335648148148149,-1.5902777777777777,-2.063888888888889,0,1.2133989334106445,0.05
487,-1.7657407407407408,1.0416666666666667,-1.7972222222222223,-1.7027777777777777,0,1.0457239151000977,0.05
488,-1.9259259259259258,1.1128472222222223,-1.9269565217391305,-1.8111111111111111,-2.206896551724138,1.6750800609588623,0.05
489,-1.8,1.0702546296296296,-1.6991150442477876,-1.8111111111111111,-2.141935483870968,1.199018955230713,0.05
490,-1.7703703703703704,1.105787037037037,-1.6222222222222222,-2.066666666666667,0,1.2401447296142578,0.05
491,-1.787037037037037,1.1278935185185186,-1.8305555555555555,-1.7,0,13.128995895385742,0.05
492,-1.8981481481481481,1.191898148148148,-1.9506369426751593,-1.675,-2.4130434782608696,1.4507850408554077,0.05
493,-1.8898148148148148,1.1903935185185186,-1.8312387791741471,-1.8027777777777778,-2.2822085889570554,1.1798151731491089,0.05
494,-1.8435185185185186,1.1737268518518518,-1.698389458272328,-2.102777777777778,-2.0,12.848963737487793,0.05
495,-1.7694444444444444,1.1490740740740741,-1.6944444444444444,-1.9194444444444445,0,1.3442877531051636,0.05
496,-1.8453703703703703,1.200462962962963,-1.8763888888888889,-1.7833333333333334,0,1.283246636390686,0.05
497,-1.900925925925926,1.181712962962963,-1.8678571428571429,-1.8027777777777778,-2.2375,0.9308223724365234,0.05
498,-1.7972222222222223,1.0717592592592593,-1.7197346600331676,-1.8055555555555556,-2.1709401709401708,1.0547207593917847,0.05
499,-1.7898148148148147,1.0629629629629629,-1.6652777777777779,-2.0388888888888888,0,1.0908116102218628,0.05
