epoch,mean_reward,avg_wait,r_morning,r_off,r_evening
303,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
304,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
305,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
306,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
307,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
308,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
309,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
310,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
311,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
312,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
313,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
314,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
315,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
316,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
317,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
318,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
319,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
320,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
321,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
322,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
323,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
324,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
325,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
326,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
327,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
328,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
329,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
330,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
331,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
332,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
333,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
334,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
335,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
336,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
337,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
338,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
339,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
340,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
341,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
342,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
343,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
344,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
345,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
346,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
347,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
348,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
349,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
350,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
351,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
352,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
353,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
354,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
355,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
356,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
357,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
358,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
359,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
360,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
361,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
362,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
363,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
364,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
365,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
366,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
367,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
368,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
369,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
370,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
371,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
372,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
373,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
374,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
375,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
376,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
377,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
378,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
379,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
380,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
381,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
382,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
383,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
384,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
385,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
386,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
387,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
388,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
389,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
390,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
391,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
392,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
393,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
394,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
395,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
396,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
397,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
398,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
399,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
400,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
401,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
402,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
403,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
404,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
405,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
406,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
407,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
408,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
409,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
410,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
411,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
412,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
413,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
414,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
415,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
416,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
417,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
418,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
419,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
420,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
421,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
422,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
423,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
424,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
425,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
426,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
427,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
428,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
429,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
430,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
431,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
432,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
433,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
434,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
435,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
436,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
437,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
438,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
439,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
440,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
441,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
442,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
443,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
444,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
445,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
446,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
447,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
448,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
449,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
450,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
451,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
452,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
453,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
454,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
455,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
456,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
457,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
458,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
459,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
460,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
461,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
462,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
463,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
464,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
465,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
466,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
467,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
468,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
469,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
470,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
471,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
472,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
473,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
474,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
475,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
476,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
477,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
478,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
479,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
480,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
481,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
482,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
483,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
484,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
485,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
486,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
487,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
488,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
489,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
490,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
491,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
492,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
493,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
494,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
495,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
496,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
497,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
498,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
499,-5.911111111111111,15.291062801932368,-5.605555555555555,-4.983333333333333,-7.32063492063492
