epoch,mean_reward,r_morning,r_off,r_evening,pg_loss,v_loss,ood_size
245,-1.7546296119689941,-1.7024221453287198,-1.7138888888888888,-2.0704225352112675,-1.4243052005767822,765.6660766601562,1080
246,-1.7407407760620117,-1.5847222222222221,-2.0527777777777776,0,0.020763348788022995,495.468994140625,1080
247,-1.6620370149612427,-1.6958333333333333,-1.5944444444444446,0,-0.6697246432304382,494.0588073730469,1080
248,-1.8620370626449585,-1.8871224165341813,-1.7083333333333333,-2.2967032967032965,1.6419870853424072,620.4434814453125,1080
249,-1.7879629135131836,-1.731369150779896,-1.75,-2.111888111888112,-0.7155153751373291,793.3013305664062,1080
250,-1.709259271621704,-1.573611111111111,-1.9805555555555556,0,0.16264504194259644,441.57452392578125,1080
251,-1.6759259700775146,-1.6861111111111111,-1.6555555555555554,0,-0.0799979567527771,472.3855895996094,1080
252,-1.8111110925674438,-1.8496835443037976,-1.636111111111111,-2.25,1.5172903537750244,629.10888671875,1080
253,-1.7453703880310059,-1.6939130434782608,-1.636111111111111,-2.220689655172414,-0.6853010058403015,725.1450805664062,1080
254,-1.7472221851348877,-1.5847222222222221,-2.0722222222222224,0,1.0167338848114014,537.9563598632812,1080
255,-1.6731481552124023,-1.6722222222222223,-1.675,0,0.3903472125530243,474.7149963378906,1080
256,-1.8712962865829468,-1.9026275115919629,-1.7361111111111112,-2.26027397260274,2.4933321475982666,738.5098266601562,1080
257,-1.7675925493240356,-1.7443478260869565,-1.6416666666666666,-2.1724137931034484,-0.2545454800128937,729.746337890625,1080
258,-1.7361111640930176,-1.5972222222222223,-2.013888888888889,0,1.0508300065994263,495.5533447265625,1080
259,-1.6833332777023315,-1.6916666666666667,-1.6666666666666667,0,0.4245578646659851,526.174560546875,1080
260,-1.8398147821426392,-1.8935185185185186,-1.6694444444444445,-2.2083333333333335,2.1502277851104736,700.020751953125,1080
261,-1.769444465637207,-1.7386759581881532,-1.675,-2.1232876712328768,-0.3292725086212158,762.259765625,1080
262,-1.7268518209457397,-1.5805555555555555,-2.0194444444444444,0,0.7852562069892883,508.4612731933594,1080
263,-1.639814853668213,-1.6402777777777777,-1.6388888888888888,0,-0.1486162692308426,514.4708862304688,1080
264,-1.8175926208496094,-1.863076923076923,-1.6722222222222223,-2.142857142857143,1.7564942836761475,615.6288452148438,1080
265,-1.7833333015441895,-1.7291666666666667,-1.7194444444444446,-2.1597222222222223,-0.35029804706573486,802.1773071289062,1080
266,-1.7388888597488403,-1.6260504201680672,-1.975,-1.0,0.8023177981376648,473.0301208496094,1080
267,-1.663888931274414,-1.6416666666666666,-1.7083333333333333,0,-0.018633229658007622,516.7405395507812,1080
268,-1.8314814567565918,-1.8681818181818182,-1.6972222222222222,-2.2333333333333334,1.788555383682251,639.9796142578125,1080
269,-1.755555510520935,-1.707105719237435,-1.6861111111111111,-2.125874125874126,-0.714530348777771,757.9992065429688,1080
270,-1.7462962865829468,-1.5845070422535212,-2.075,-1.4,0.8714808821678162,549.015625,1080
271,-1.7074073553085327,-1.698611111111111,-1.725,0,0.3726009130477905,530.86767578125,1080
272,-1.8648147583007812,-1.8903903903903905,-1.7666666666666666,-2.2037037037037037,2.0670740604400635,707.7525634765625,1080
273,-1.7638888359069824,-1.6882661996497372,-1.75,-2.087248322147651,-0.9068261981010437,815.7763061523438,1080
274,-1.7222222089767456,-1.6034732272069465,-1.9444444444444444,-1.793103448275862,0.268504798412323,475.4085388183594,1080
275,-1.6462962627410889,-1.6083333333333334,-1.7222222222222223,0,-0.5983412265777588,476.09423828125,1080
276,-1.7833333015441895,-1.8441176470588236,-1.6222222222222222,-2.2,0.9322136044502258,595.986083984375,1080
277,-1.7722222805023193,-1.7229965156794425,-1.7,-2.143835616438356,-0.9940376877784729,829.4839477539062,1080
278,-1.7472221851348877,-1.598529411764706,-2.0055555555555555,-1.95,0.3936522305011749,480.45526123046875,1080
279,-1.6944444179534912,-1.6319444444444444,-1.8194444444444444,0,-0.26392805576324463,488.8263854980469,1080
280,-1.8481481075286865,-1.8688760806916427,-1.7777777777777777,-2.269230769230769,1.475772500038147,669.5482177734375,1080
281,-1.7805556058883667,-1.7582608695652173,-1.6888888888888889,-2.0965517241379312,-1.1287776231765747,768.623779296875,1080
282,-1.7527778148651123,-1.6174698795180722,-1.9472222222222222,-2.107142857142857,0.25750476121902466,527.4927368164062,1080
283,-1.6879630088806152,-1.636111111111111,-1.7916666666666667,0,-0.43243589997291565,511.3620300292969,1080
284,-1.7935185432434082,-1.8429172510518934,-1.6833333333333333,-2.4285714285714284,0.7646728157997131,583.08447265625,1080
285,-1.775925874710083,-1.7486910994764397,-1.6805555555555556,-2.1156462585034013,0.04839055612683296,793.3532104492188,0
286,-1.7935185432434082,-1.6713178294573643,-1.9444444444444444,-2.12,0.6649162769317627,539.9156494140625,1080
287,-1.6824073791503906,-1.586111111111111,-1.875,0,-0.5271490216255188,489.54443359375,1080
288,-1.789814829826355,-1.8375,-1.6944444444444444,0,0.6753888726234436,567.0033569335938,1080
289,-1.7768518924713135,-1.7682926829268293,-1.6444444444444444,-2.136986301369863,-0.005817916709929705,833.5136108398438,0
290,-1.7407407760620117,-1.6191222570532915,-1.886111111111111,-2.048780487804878,0.04462867230176926,486.0863952636719,1080
291,-1.6814814805984497,-1.573611111111111,-1.8972222222222221,0,-0.5510230660438538,492.181884765625,1080
292,-1.7833333015441895,-1.8402777777777777,-1.6694444444444445,0,0.6913937330245972,551.9801025390625,1080
293,-1.814814805984497,-1.7874564459930313,-1.7166666666666666,-2.164383561643836,0.06492244452238083,830.0684204101562,0
294,-1.735185146331787,-1.6551181102362205,-1.788888888888889,-2.1058823529411765,0.23477323353290558,464.31439208984375,1080
295,-1.639814853668213,-1.551388888888889,-1.8166666666666667,0,-0.80763179063797,466.3053894042969,1080
296,-1.7583333253860474,-1.8027777777777778,-1.6694444444444445,0,0.5870136022567749,494.7818298339844,1080
297,-1.7768518924713135,-1.7791304347826087,-1.636111111111111,-2.117241379310345,0.017808275297284126,765.2416381835938,0
298,-1.7361111640930176,-1.6412698412698412,-1.8083333333333333,-2.111111111111111,0.44775304198265076,472.7809753417969,1080
299,-1.6861110925674438,-1.5597222222222222,-1.9388888888888889,0,-0.10520424693822861,462.0203552246094,1080
300,-1.7851852178573608,-1.8416666666666666,-1.6722222222222223,0,1.10294771194458,580.4148559570312,1080
301,-1.8518518209457397,-1.8257839721254356,-1.7694444444444444,-2.1575342465753424,-0.03305133059620857,811.143798828125,0
302,-1.7462962865829468,-1.6405750798722045,-1.8222222222222222,-2.1595744680851063,0.6181650757789612,475.8545227050781,1080
303,-1.725000023841858,-1.6069444444444445,-1.961111111111111,0,0.385280042886734,523.3477783203125,1080
304,-1.7944444417953491,-1.8208333333333333,-1.7416666666666667,0,1.1415255069732666,556.8251953125,1080
305,-1.8222222328186035,-1.8069565217391304,-1.738888888888889,-2.089655172413793,0.001973204780369997,832.1572265625,0
306,-1.7120370864868164,-1.6231884057971016,-1.761111111111111,-2.090909090909091,0.16941191256046295,475.26904296875,1080
307,-1.6814814805984497,-1.5902777777777777,-1.863888888888889,0,-0.2454250007867813,471.39599609375,1080
308,-1.7833333015441895,-1.8402777777777777,-1.6694444444444445,0,1.0841002464294434,583.4970092773438,1080
309,-1.8027777671813965,-1.8205574912891986,-1.675,-2.047945205479452,0.00812574103474617,781.5851440429688,0
310,-1.7833333015441895,-1.6726384364820848,-1.8222222222222222,-2.292452830188679,1.0733839273452759,509.3567810058594,1080
311,-1.663888931274414,-1.5305555555555554,-1.9305555555555556,0,-0.28256726264953613,497.1692199707031,1080
312,-1.774999976158142,-1.8305555555555555,-1.663888888888889,0,0.9860972762107849,567.3916015625,1080
313,-1.8018518686294556,-1.8114186851211074,-1.6694444444444445,-2.0985915492957745,0.01065937988460064,751.7129516601562,0
314,-1.7407407760620117,-1.6521035598705502,-1.7972222222222223,-2.0784313725490198,0.7039950489997864,496.7084045410156,1080
315,-1.6833332777023315,-1.5958333333333334,-1.8583333333333334,0,0.028375867754220963,480.8686828613281,1080
316,-1.7601852416992188,-1.8222222222222222,-1.636111111111111,0,0.9681028723716736,540.3685913085938,1080
317,-1.7814815044403076,-1.7979094076655053,-1.6305555555555555,-2.089041095890411,-0.02076788619160652,782.7420043945312,0
318,-1.7222222089767456,-1.6385737439222041,-1.7638888888888888,-2.0776699029126213,0.5260758399963379,492.31451416015625,1080
319,-1.6814814805984497,-1.55,-1.9444444444444444,0,0.11179603636264801,540.0758666992188,1080
320,-1.755555510520935,-1.8111111111111111,-1.6444444444444444,0,0.9079763889312744,520.5404663085938,1080
321,-1.8074073791503906,-1.8041594454072791,-1.6666666666666667,-2.174825174825175,0.04242618754506111,772.8670043945312,0
322,-1.724074125289917,-1.608974358974359,-1.8055555555555556,-2.1666666666666665,0.4284149408340454,471.9989318847656,1080
323,-1.6685185432434082,-1.5847222222222221,-1.836111111111111,0,-0.28515470027923584,510.0693359375,1080
324,-1.7620370388031006,-1.8041666666666667,-1.6777777777777778,0,0.8080794811248779,565.7470092773438,1080
325,-1.789814829826355,-1.7729636048526862,-1.7,-2.0839160839160837,0.03541078045964241,789.5584716796875,0
326,-1.7629629373550415,-1.6751188589540411,-1.8277777777777777,-2.1235955056179776,0.700126588344574,531.545654296875,1080
327,-1.70462965965271,-1.6319444444444444,-1.85,0,0.010301089845597744,535.6075439453125,1080
328,-1.7935185432434082,-1.8625,-1.6555555555555554,0,1.021106481552124,587.3473510742188,1080
329,-1.8314814567565918,-1.8623063683304648,-1.6388888888888888,-2.2014388489208634,0.005272322334349155,777.8268432617188,0
330,-1.769444465637207,-1.6753846153846155,-1.8888888888888888,-2.0285714285714285,0.7492188811302185,520.2483520507812,1080
331,-1.6685185432434082,-1.5791666666666666,-1.8472222222222223,0,-0.4054017663002014,490.9181213378906,1080
332,-1.7722222805023193,-1.834733893557423,-1.6388888888888888,-2.3333333333333335,0.7535699009895325,554.9715576171875,1080
333,-1.8064814805984497,-1.8003442340791738,-1.7138888888888888,-2.0719424460431655,-0.022041967138648033,842.83203125,0
334,-1.7574074268341064,-1.6636500754147814,-1.886111111111111,-2.0350877192982457,0.5144866704940796,516.025390625,1080
335,-1.6620370149612427,-1.5847222222222221,-1.8166666666666667,0,-0.5467330813407898,520.3161010742188,1080
336,-1.7805556058883667,-1.8231098430813124,-1.6805555555555556,-2.1052631578947367,0.8243471384048462,551.2215576171875,1080
337,-1.8055555820465088,-1.7604166666666667,-1.7305555555555556,-2.173611111111111,-0.7159736752510071,845.0513305664062,1080
338,-1.7379629611968994,-1.6317365269461077,-1.9111111111111112,-1.9038461538461537,0.24241511523723602,514.1342163085938,1080
339,-1.6824073791503906,-1.6055555555555556,-1.836111111111111,0,-0.28777167201042175,448.8699035644531,1080
340,-1.8185185194015503,-1.8569384835479257,-1.7361111111111112,-1.9523809523809523,1.226746678352356,568.3807983398438,1080
341,-1.79537034034729,-1.7474048442906573,-1.7361111111111112,-2.140845070422535,-0.7791422605514526,780.4766235351562,1080
342,-1.7462962865829468,-1.6142433234421365,-1.9472222222222222,-2.108695652173913,0.4059426486492157,463.8006896972656,1080
343,-1.6962963342666626,-1.6777777777777778,-1.7333333333333334,0,-0.13286875188350677,505.8508605957031,1080
344,-1.775925874710083,-1.7968299711815563,-1.7027777777777777,-2.230769230769231,0.7467712163925171,522.4003295898438,1080
345,-1.7768518924713135,-1.7538994800693242,-1.6777777777777778,-2.1188811188811187,-1.0438079833984375,727.5201416015625,1080
346,-1.7138888835906982,-1.5684830633284241,-1.9583333333333333,-1.975609756097561,-0.008805563673377037,486.5943908691406,1080
347,-1.684259295463562,-1.6333333333333333,-1.7861111111111112,0,-0.2655794024467468,453.5005187988281,1080
348,-1.8129630088806152,-1.8671532846715329,-1.6777777777777778,-2.142857142857143,1.3533031940460205,573.6611938476562,1080
349,-1.7814815044403076,-1.7664359861591696,-1.6472222222222221,-2.183098591549296,-0.7087959051132202,764.7664794921875,1080
350,-1.7398147583007812,-1.6228323699421965,-1.9444444444444444,-2.0,0.5515485405921936,421.8396301269531,1080
351,-1.6777777671813965,-1.6263888888888889,-1.7805555555555554,0,0.00035000877687707543,445.068359375,1080
352,-1.796296238899231,-1.84375,-1.6694444444444445,-2.0833333333333335,1.37175714969635,617.840576171875,1080
353,-1.8018518686294556,-1.757314974182444,-1.7305555555555556,-2.172661870503597,-0.2703976333141327,751.0718383789062,1080
354,-1.7009259462356567,-1.5310734463276836,-2.0277777777777777,-1.9166666666666667,0.3716624081134796,466.2401428222656,1080
355,-1.6925926208496094,-1.6666666666666667,-1.7444444444444445,0,0.2106272131204605,473.0865783691406,1080
356,-1.8138889074325562,-1.8575757575757577,-1.6527777777777777,-2.3,1.613982081413269,639.9729614257812,1080
357,-1.769444465637207,-1.7177700348432057,-1.7166666666666666,-2.1027397260273974,-0.5949509739875793,779.7443237304688,1080
358,-1.7259259223937988,-1.5619718309859154,-2.0416666666666665,-2.0,0.5786835551261902,478.4119567871094,1080
359,-1.6685185432434082,-1.648611111111111,-1.7083333333333333,0,-0.07270420342683792,442.0520324707031,1080
360,-1.815740704536438,-1.8274809160305343,-1.711111111111111,-2.276923076923077,1.5827833414077759,655.1594848632812,1080
361,-1.7675925493240356,-1.7024221453287198,-1.7166666666666666,-2.1619718309859155,-0.798189103603363,743.8842163085938,1080
362,-1.7407407760620117,-1.5902777777777777,-2.0416666666666665,0,0.5831776261329651,472.7266540527344,1080
363,-1.6759259700775146,-1.6416666666666666,-1.7444444444444445,0,-0.00477196928113699,443.96441650390625,1080
364,-1.8333333730697632,-1.858695652173913,-1.7055555555555555,-2.223684210526316,1.5051316022872925,608.58935546875,1080
365,-1.7388888597488403,-1.6955017301038062,-1.65,-2.140845070422535,-1.2590056657791138,803.399658203125,1080
366,-1.7194443941116333,-1.5791666666666666,-2.0,0,0.1210765615105629,447.06719970703125,1080
367,-1.690740704536438,-1.6847222222222222,-1.7027777777777777,0,-0.1535935252904892,443.27532958984375,1080
368,-1.8509259223937988,-1.8533123028391167,-1.75,-2.255813953488372,1.5849783420562744,691.2926025390625,1080
369,-1.7518517971038818,-1.6724137931034482,-1.7305555555555556,-2.1357142857142857,-1.1238802671432495,756.6763916015625,1080
370,-1.703703761100769,-1.5694444444444444,-1.9722222222222223,0,-0.00903567485511303,473.80218505859375,1080
371,-1.6824073791503906,-1.6722222222222223,-1.7027777777777777,0,-0.1061958521604538,460.1847229003906,1080
372,-1.82962965965271,-1.8381410256410255,-1.6944444444444444,-2.28125,1.519737720489502,665.1702880859375,1080
373,-1.7675925493240356,-1.7280550774526677,-1.6527777777777777,-2.2302158273381294,-0.6709813475608826,752.2061767578125,1080
374,-1.7055555582046509,-1.5458333333333334,-2.025,0,0.3078913986682892,493.80816650390625,1080
375,-1.6731481552124023,-1.6902777777777778,-1.6388888888888888,0,0.011589747853577137,468.4548645019531,1080
376,-1.8620370626449585,-1.9102773246329527,-1.6777777777777778,-2.205607476635514,2.1158716678619385,685.7831420898438,1080
377,-1.7370370626449585,-1.666086956521739,-1.7,-2.110344827586207,-0.8451937437057495,691.9225463867188,1080
378,-1.7120370864868164,-1.5652777777777778,-2.0055555555555555,0,0.4644666016101837,516.1394653320312,1080
379,-1.7064814567565918,-1.7277777777777779,-1.663888888888889,0,0.4048507511615753,486.7342529296875,1080
380,-1.8611111640930176,-1.8762057877813505,-1.7194444444444446,-2.2857142857142856,1.9923920631408691,680.4159545898438,1080
381,-1.7824074029922485,-1.7207678883071553,-1.7361111111111112,-2.1360544217687076,-0.5193454623222351,784.9449462890625,1080
382,-1.7185184955596924,-1.6041666666666667,-1.9472222222222222,0,0.1491468846797943,455.8852233886719,1080
383,-1.6481481790542603,-1.6458333333333333,-1.6527777777777777,0,-0.6154198050498962,471.7977294921875,1080
384,-1.8129630088806152,-1.8253968253968254,-1.711111111111111,-2.1333333333333333,1.1668357849121094,592.51416015625,1080
385,-1.749074101448059,-1.6834782608695653,-1.6888888888888889,-2.1586206896551725,-1.2304859161376953,714.4874267578125,1080
386,-1.70462965965271,-1.551388888888889,-2.011111111111111,0,-0.07559572160243988,482.16204833984375,1080
387,-1.6833332777023315,-1.6861111111111111,-1.6777777777777778,0,-0.30516406893730164,446.84515380859375,1080
388,-1.8388888835906982,-1.9099526066350712,-1.6555555555555554,-2.0804597701149423,1.4794352054595947,641.2002563476562,1080
389,-1.7611111402511597,-1.7274305555555556,-1.6583333333333334,-2.1527777777777777,-1.0283844470977783,783.8853149414062,1080
390,-1.7018518447875977,-1.5583333333333333,-1.988888888888889,0,0.06133629381656647,463.83758544921875,1080
391,-1.6722222566604614,-1.7,-1.6166666666666667,0,-0.1277078539133072,507.0093078613281,1080
392,-1.8648147583007812,-1.919175911251981,-1.6527777777777777,-2.337078651685393,2.0521697998046875,714.8162841796875,1080
393,-1.7546296119689941,-1.6793760831889082,-1.7333333333333334,-2.111888111888112,-0.6622633934020996,733.1546630859375,1080
394,-1.7185184955596924,-1.573611111111111,-2.0083333333333333,0,0.5987836718559265,488.3877258300781,1080
395,-1.6870369911193848,-1.6875,-1.6861111111111111,0,0.3756099343299866,458.7442626953125,1080
396,-1.8305555582046509,-1.8651685393258426,-1.6972222222222222,-2.1030927835051547,1.889875888824463,620.7364501953125,1080
397,-1.775925874710083,-1.7110726643598615,-1.7194444444444446,-2.183098591549296,-0.18045534193515778,723.5941162109375,1080
398,-1.6916667222976685,-1.5375,-2.0,0,0.3389749228954315,472.7196044921875,1080
399,-1.6731481552124023,-1.7013888888888888,-1.6166666666666667,0,0.04305649176239967,501.915283203125,1080
400,-1.836111068725586,-1.8790849673202614,-1.6527777777777777,-2.2037037037037037,1.6416068077087402,681.8380737304688,1080
401,-1.7574074268341064,-1.6741767764298094,-1.6944444444444444,-2.2517482517482517,-0.7217848300933838,708.0485229492188,1080
402,-1.7268518209457397,-1.573611111111111,-2.033333333333333,0,0.2055736780166626,491.52227783203125,1080
403,-1.6990740299224854,-1.698611111111111,-1.7,0,-0.2577382028102875,464.566650390625,1080
404,-1.828703761100769,-1.826955074875208,-1.7166666666666666,-2.176470588235294,1.065793514251709,611.380126953125,1080
405,-1.7185184955596924,-1.6480836236933798,-1.6611111111111112,-2.136986301369863,-1.608111023902893,658.7305297851562,1080
406,-1.6944444179534912,-1.5430555555555556,-1.9972222222222222,0,-0.6555846929550171,498.1241760253906,1080
407,-1.6953703165054321,-1.7347222222222223,-1.6166666666666667,0,-0.6588388085365295,504.19073486328125,1080
408,-1.834259271621704,-1.8628099173553718,-1.6861111111111111,-2.1478260869565218,0.907610297203064,622.1651611328125,1080
409,-1.7462962865829468,-1.679930795847751,-1.7083333333333333,-2.112676056338028,-1.5420525074005127,673.2421264648438,1080
410,-1.7064814567565918,-1.575,-1.9694444444444446,0,-0.5139896869659424,471.10455322265625,1080
411,-1.6694444417953491,-1.7138888888888888,-1.5805555555555555,0,-0.8950971961021423,513.6676635742188,1080
412,-1.8666666746139526,-1.8990066225165563,-1.6944444444444444,-2.2327586206896552,1.2883731126785278,675.168701171875,1080
413,-1.7481482028961182,-1.6993006993006994,-1.65,-2.175675675675676,-1.3721189498901367,656.001220703125,1080
414,-1.724074125289917,-1.55,-2.0722222222222224,0,-0.1001797467470169,525.098876953125,1080
415,-1.6833332777023315,-1.698611111111111,-1.6527777777777777,0,-0.4752226769924164,468.1788330078125,1080
416,-1.854629635810852,-1.8790849673202614,-1.7194444444444446,-2.1666666666666665,1.531574010848999,615.116943359375,1080
417,-1.764814853668213,-1.6886956521739132,-1.7638888888888888,-2.0689655172413794,-0.8403956294059753,702.0335083007812,1080
418,-1.7000000476837158,-1.5569444444444445,-1.9861111111111112,0,0.09349492192268372,466.0965270996094,1080
419,-1.7333333492279053,-1.7527777777777778,-1.6944444444444444,0,0.6341059803962708,496.7359924316406,1080
420,-1.8314814567565918,-1.865912762520194,-1.6694444444444445,-2.198019801980198,1.7263762950897217,656.9471435546875,1080
421,-1.729629635810852,-1.6818181818181819,-1.6583333333333334,-2.0878378378378377,-0.8510708808898926,731.3485107421875,1080
422,-1.7407407760620117,-1.5694444444444444,-2.0833333333333335,0,0.7645983099937439,492.95623779296875,1080
423,-1.6787036657333374,-1.6722222222222223,-1.6916666666666667,0,0.21097171306610107,457.2015686035156,1080
424,-1.8620370626449585,-1.8781645569620253,-1.7333333333333334,-2.272727272727273,2.2481796741485596,717.8054809570312,1080
425,-1.7462962865829468,-1.6991304347826086,-1.6527777777777777,-2.1655172413793102,-0.7142296433448792,700.64453125,1080
426,-1.711111068725586,-1.5541666666666667,-2.025,0,0.5371182560920715,508.3121643066406,1080
427,-1.6546295881271362,-1.6666666666666667,-1.6305555555555555,0,-0.20285449922084808,494.7005310058594,1080
428,-1.8314814567565918,-1.8880248833592534,-1.6305555555555555,-2.2987012987012987,1.796358585357666,628.1515502929688,1080
429,-1.7222222089767456,-1.696551724137931,-1.6333333333333333,-2.057142857142857,-1.041377305984497,744.0885009765625,1080
430,-1.7175925970077515,-1.5902777777777777,-1.9722222222222223,0,0.4982229769229889,513.57421875,1080
431,-1.6768518686294556,-1.675,-1.6805555555555556,0,0.037358470261096954,500.4360046386719,1080
432,-1.8481481075286865,-1.9014308426073132,-1.6333333333333333,-2.32967032967033,1.8769892454147339,712.6276245117188,1080
433,-1.7583333253860474,-1.7108433734939759,-1.6777777777777778,-2.1654676258992804,-0.8070381283760071,733.9193115234375,1080
434,-1.7083333730697632,-1.5722222222222222,-1.9805555555555556,0,0.05753302946686745,489.1779479980469,1080
435,-1.703703761100769,-1.6902777777777778,-1.7305555555555556,0,0.12228548526763916,478.75433349609375,1080
436,-1.855555534362793,-1.8476821192052981,-1.7166666666666666,-2.3275862068965516,1.8201075792312622,710.0217895507812,1080
437,-1.7564815282821655,-1.6386986301369864,-1.7833333333333334,-2.1911764705882355,-0.565372884273529,651.4493408203125,1080
438,-1.710185170173645,-1.5583333333333333,-2.013888888888889,0,-0.011327405460178852,452.093994140625,1080
439,-1.7277777194976807,-1.7486111111111111,-1.6861111111111111,0,0.0027303053066134453,488.37371826171875,0
440,-1.7916666269302368,-1.8072289156626506,-1.6305555555555555,-2.143884892086331,0.005339843221008778,795.05126953125,0
441,-1.7212963104248047,-1.6451612903225807,-1.6861111111111111,-2.1603053435114505,-0.05804423987865448,431.7389831542969,1080
442,-1.6981481313705444,-1.5402777777777779,-2.013888888888889,0,-0.33849990367889404,479.4501037597656,1080
443,-1.7472221851348877,-1.7708333333333333,-1.7,0,0.3309154212474823,523.2184448242188,1080
444,-1.8611111640930176,-1.8287671232876712,-1.8,-2.161764705882353,0.015562851913273335,786.701904296875,0
445,-1.735185146331787,-1.631160572337043,-1.8138888888888889,-2.142857142857143,0.26521170139312744,487.3121032714844,1080
446,-1.6777777671813965,-1.5638888888888889,-1.9055555555555554,0,-0.49988827109336853,512.1898803710938,1080
447,-1.769444465637207,-1.8180555555555555,-1.6722222222222223,0,0.6723192930221558,554.6207275390625,1080
448,-1.7990740537643433,-1.7808219178082192,-1.7055555555555555,-2.125,0.08100060373544693,790.5208740234375,0
449,-1.729629635810852,-1.5901639344262295,-1.961111111111111,-1.9387755102040816,0.23254628479480743,491.1483154296875,1080
450,-1.6981481313705444,-1.6166666666666667,-1.8611111111111112,0,-0.12931481003761292,433.8642883300781,1080
451,-1.8231481313705444,-1.8845029239766082,-1.6694444444444445,-2.1944444444444446,1.3507330417633057,572.768798828125,1080
452,-1.7435184717178345,-1.7032590051457976,-1.6916666666666667,-2.051094890510949,-1.2402369976043701,745.2025756835938,1080
453,-1.7277777194976807,-1.5783475783475784,-2.0055555555555555,-2.0,0.26914146542549133,434.1286315917969,1080
454,-1.6620370149612427,-1.6527777777777777,-1.6805555555555556,0,-0.43366095423698425,466.07684326171875,1080
455,-1.8703703880310059,-1.8755760368663594,-1.7861111111111112,-2.260869565217391,1.9009333848953247,674.003662109375,1080
456,-1.7638888359069824,-1.7258620689655173,-1.6972222222222222,-2.092857142857143,-0.9119059443473816,776.4635620117188,1080
457,-1.7379629611968994,-1.6027777777777779,-2.0083333333333333,0,0.4113878011703491,457.6402282714844,1080
458,-1.703703761100769,-1.7013888888888888,-1.7083333333333333,0,0.08111836016178131,469.83282470703125,1080
459,-1.8425925970077515,-1.864297253634895,-1.7055555555555555,-2.198019801980198,1.5229554176330566,626.7650756835938,1080
460,-1.7805556058883667,-1.7482758620689656,-1.7138888888888888,-2.085714285714286,-0.7056381702423096,698.8861083984375,1080
461,-1.6944444179534912,-1.5680555555555555,-1.9472222222222222,0,-0.18697087466716766,471.2818908691406,1080
462,-1.730555534362793,-1.7666666666666666,-1.6583333333333334,0,0.15472163259983063,496.4717712402344,1080
463,-1.8370370864868164,-1.8564189189189189,-1.6611111111111112,-2.2421875,1.3650219440460205,638.9620361328125,1080
464,-1.7620370388031006,-1.7086206896551723,-1.7083333333333333,-2.1214285714285714,-0.5320383906364441,615.9915771484375,1080
465,-1.6462962627410889,-1.488888888888889,-1.961111111111111,0,-0.9178407788276672,512.3441162109375,1080
466,-1.6870369911193848,-1.7125,-1.636111111111111,0,0.016334636136889458,513.2950439453125,0
467,-1.8620370626449585,-1.8741379310344828,-1.7333333333333334,-2.142857142857143,-0.16859211027622223,818.888671875,1080
468,-1.7388888597488403,-1.6501706484641638,-1.7138888888888888,-2.1940298507462686,0.09738394618034363,481.1143798828125,1080
469,-1.6740740537643433,-1.523611111111111,-1.975,0,-0.5525363683700562,476.37969970703125,1080
470,-1.7185184955596924,-1.7638888888888888,-1.6277777777777778,0,0.032191190868616104,500.5016784667969,0
471,-1.8277777433395386,-1.8450946643717727,-1.7,-2.0863309352517985,-0.023403557017445564,800.888671875,0
472,-1.7287037372589111,-1.6380165289256199,-1.7694444444444444,-2.0782608695652174,0.3217763304710388,481.9495544433594,1080
473,-1.6388888359069824,-1.5069444444444444,-1.9027777777777777,0,-0.6102942228317261,443.763671875,1080
474,-1.7481482028961182,-1.7861111111111112,-1.6722222222222223,0,0.7628231048583984,493.6993103027344,1080
475,-1.8120369911193848,-1.7920962199312716,-1.7166666666666666,-2.1449275362318843,0.009602095931768417,776.8005981445312,0
476,-1.7518517971038818,-1.6382636655948553,-1.8388888888888888,-2.1530612244897958,0.8286081552505493,532.7891235351562,1080
477,-1.684259295463562,-1.5527777777777778,-1.9472222222222222,0,0.1001322790980339,538.131591796875,1080
478,-1.7435184717178345,-1.8055555555555556,-1.6194444444444445,0,0.7513582110404968,489.2079772949219,1080
479,-1.8027777671813965,-1.803448275862069,-1.636111111111111,-2.2285714285714286,0.09521856904029846,766.8980102539062,0
480,-1.7462962865829468,-1.6214953271028036,-1.886111111111111,-2.128205128205128,0.7690519094467163,490.1567077636719,1080
481,-1.6416666507720947,-1.5638888888888889,-1.7972222222222223,0,-0.4595561921596527,462.85748291015625,1080
482,-1.7879629135131836,-1.8191933240611962,-1.725,-2.0,1.1991159915924072,546.5729370117188,1080
483,-1.7601852416992188,-1.738382099827883,-1.6777777777777778,-2.064748201438849,0.007036169525235891,748.6589965820312,0
484,-1.7185184955596924,-1.6138763197586727,-1.85,-2.1052631578947367,0.3606131076812744,444.89532470703125,1080
485,-1.6462962627410889,-1.5666666666666667,-1.8055555555555556,0,-0.4505179226398468,458.0232238769531,1080
486,-1.8046296834945679,-1.842485549132948,-1.7,-2.2142857142857144,1.3892230987548828,628.4188842773438,1080
487,-1.7453703880310059,-1.7272727272727273,-1.6222222222222222,-2.145985401459854,-1.077955961227417,751.0711669921875,1080
488,-1.6722222566604614,-1.5361271676300579,-1.9194444444444445,-1.8571428571428572,-0.20142598450183868,456.2565612792969,1080
489,-1.6379629373550415,-1.6291666666666667,-1.6555555555555554,0,-0.5000645518302917,444.2685546875,1080
